type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_OUT,261215.4,C455579834,22288.0,0.0,C1271900652,2790984.12,3052199.52,0,0
CASH_OUT,448972.8,C1293353061,3049.0,0.0,C145960345,10657.93,459630.72,0,0
TRANSFER,476515.7,C301438044,0.0,0.0,C1010364515,1050789.02,1527304.73,0,0
CASH_IN,234433.6,C1669388688,107024.0,341457.6,C17745375,221319.57,0.0,0,0
CASH_OUT,236026.8,C2121186486,203581.28,0.0,C1996640510,498163.96,734190.76,0,0
PAYMENT,4888.32,C2056778719,0.0,0.0,M1874228767,0.0,0.0,0,0
PAYMENT,9220.8,C2040317564,0.0,0.0,M573483043,0.0,0.0,0,0
CASH_OUT,35125.48,C1276387005,0.0,0.0,C22874333,516007.26,551132.73,0,0
CASH_IN,148161.33,C1494847022,7521109.23,7669270.56,C511803407,2001475.69,1853314.36,0,0
PAYMENT,54416.82,C1805394946,183.0,0.0,M1063807805,0.0,0.0,0,0
CASH_IN,160670.3,C796601889,6303.0,166973.3,C783723634,4592772.66,5298130.68,0,0
PAYMENT,3747.54,C2037163019,154971.0,151223.46,M1899171550,0.0,0.0,0,0
PAYMENT,6053.22,C662882906,0.0,0.0,M868512101,0.0,0.0,0,0
CASH_OUT,362202.16,C659566228,201667.0,0.0,C1207952667,4270815.83,4633017.99,0,0
CASH_OUT,38182.91,C1225452036,0.0,0.0,C451015970,273683.9,311866.81,0,0
PAYMENT,16466.24,C1415309592,0.0,0.0,M2058028423,0.0,0.0,0,0
CASH_OUT,3231.55,C1714334493,0.0,0.0,C1021465793,122869.11,126100.66,0,0
CASH_IN,358408.42,C1149709121,19690.0,378098.42,C857014923,552056.77,193648.35,0,0
PAYMENT,13849.11,C282523156,333064.0,319214.89,M412813040,0.0,0.0,0,0
CASH_IN,219060.06,C878402793,10038.0,229098.06,C1155464385,2190727.68,1971667.62,0,0
CASH_OUT,226145.81,C1424654217,27232.0,0.0,C824285986,2626386.63,2852532.44,0,0
TRANSFER,633959.37,C1863611189,0.0,0.0,C1705731599,3708149.58,4342108.94,0,0
CASH_OUT,53213.87,C1057774405,0.0,0.0,C1740912574,1435280.87,1488494.74,0,0
CASH_OUT,232853.35,C1147593133,274.0,0.0,C462556909,78105.15,310958.5,0,0
PAYMENT,7742.66,C479543710,175093.06,167350.4,M1128354718,0.0,0.0,0,0
PAYMENT,12406.59,C2079652372,216437.35,204030.76,M206286208,0.0,0.0,0,0
CASH_IN,59340.47,C2000705937,10436715.74,10496056.21,C1793070799,1577648.8,1518308.33,0,0
PAYMENT,24855.56,C1919364337,80527.99,55672.43,M690268963,0.0,0.0,0,0
CASH_OUT,345627.68,C251373300,0.0,0.0,C780577810,671242.1,1016869.78,0,0
PAYMENT,10051.73,C1765238332,51848.0,41796.27,M1708970758,0.0,0.0,0,0
PAYMENT,23769.15,C131467576,217996.0,194226.85,M551896283,0.0,0.0,0,0
PAYMENT,9303.32,C1307903687,0.0,0.0,M1978304703,0.0,0.0,0,0
CASH_IN,473276.13,C1954113045,0.0,473276.13,C1241177199,2185945.55,1712669.42,0,0
CASH_OUT,304642.93,C1230201808,0.0,0.0,C1966420191,1502170.11,1806813.04,0,0
PAYMENT,43956.85,C1425698576,642.0,0.0,M1951946867,0.0,0.0,0,0
TRANSFER,271844.92,C1790201101,500874.0,229029.08,C1849919415,2597296.42,2869141.34,0,0
CASH_IN,87152.97,C1285890930,16164524.61,16251677.57,C1020303333,221484.74,134331.77,0,0
PAYMENT,9347.88,C1750353338,738.75,0.0,M1092797808,0.0,0.0,0,0
CASH_OUT,173221.38,C486321718,168.0,0.0,C687178002,1374.09,174595.47,0,0
CASH_OUT,165560.41,C160693160,53750.0,0.0,C176511605,0.0,165560.41,0,0
CASH_OUT,34261.34,C466690108,0.0,0.0,C227521798,5230776.96,5265038.3,0,0
CASH_OUT,156241.08,C1336806023,583.0,0.0,C1541299335,0.0,156241.08,0,0
CASH_OUT,38259.57,C1878872715,146068.0,107808.43,C1967750674,738152.98,776412.55,0,0
PAYMENT,2394.06,C1895673530,10675.86,8281.8,M1500011621,0.0,0.0,0,0
PAYMENT,1471.02,C1519947891,171.0,0.0,M1116754592,0.0,0.0,0,0
CASH_OUT,283764.05,C1116222644,151752.0,0.0,C1663679231,250892.99,534657.04,0,0
PAYMENT,10516.12,C1595438008,23539.0,13022.88,M233669482,0.0,0.0,0,0
CASH_OUT,100283.39,C762394515,0.0,0.0,C35003468,4064791.68,4165075.08,0,0
CASH_IN,330266.82,C1378604401,173906.46,504173.28,C235206239,189832.01,0.0,0,0
CASH_IN,198381.95,C525569143,286.0,198667.95,C1440068313,0.0,0.0,0,0
CASH_IN,344050.54,C1724551180,999913.09,1343963.63,C787536921,520009.85,175959.31,0,0
CASH_IN,9241.62,C1210695779,12890.0,22131.62,C1009822729,0.0,0.0,0,0
TRANSFER,720803.59,C124251351,167651.0,0.0,C1518728219,5509231.06,6230034.65,0,0
CASH_IN,55670.31,C491544637,2425.0,58095.31,C673512382,0.0,0.0,0,0
CASH_IN,147848.1,C903202820,10082.0,157930.1,C1703910011,0.0,0.0,0,0
TRANSFER,209345.54,C1785018091,0.0,0.0,C1931844182,1361705.56,2063350.8,0,0
CASH_OUT,295181.99,C1174536549,855643.0,560461.01,C198769948,31091.0,111699.85,0,0
TRANSFER,241385.26,C2121125803,0.0,0.0,C1240598304,375381.09,616766.35,0,0
CASH_IN,55728.43,C616349218,7264056.79,7319785.23,C338448829,528920.82,473192.38,0,0
CASH_IN,54667.29,C1973694561,3332470.77,3387138.05,C502635013,150670.43,96003.14,0,0
CASH_OUT,403911.39,C1194165171,58975.0,0.0,C592990947,0.0,403911.39,0,0
CASH_IN,265085.96,C594847814,11676.0,276761.96,C674241619,110605.18,0.0,0,0
PAYMENT,10073.86,C2128927504,156777.63,146703.77,M1922056849,0.0,0.0,0,0
CASH_OUT,231277.63,C1659171834,474.0,0.0,C1961647189,179245.15,410522.78,0,0
CASH_IN,198004.96,C606097727,346581.0,544585.96,C712350882,4839201.04,4641196.08,0,0
CASH_OUT,286797.44,C1812169146,11594.0,0.0,C1648290259,0.0,286797.44,0,0
CASH_OUT,276571.08,C28613263,5057.0,0.0,C252421091,1275481.65,1552052.74,0,0
CASH_IN,48536.65,C828326939,4559623.76,4608160.41,C1468853286,1869305.2,1820768.55,0,0
CASH_OUT,375176.36,C545381961,194.0,0.0,C1285965165,1031489.11,1406665.47,0,0
CASH_OUT,209684.7,C396278258,2092.0,0.0,C579254254,0.0,209684.7,0,0
CASH_IN,175430.85,C1527638856,1538.0,176968.85,C1683432428,0.0,0.0,0,0
CASH_IN,370164.46,C1963855302,274.0,370438.46,C248762919,0.0,0.0,0,0
CASH_OUT,101264.17,C1808174351,0.0,0.0,C1668344599,1393165.45,1494429.62,0,0
PAYMENT,67138.78,C1883856075,131983.98,64845.2,M2134665816,0.0,0.0,0,0
CASH_OUT,20206.08,C1399985086,0.0,0.0,C1465782265,580204.13,600410.21,0,0
TRANSFER,930338.83,C2024120586,0.0,0.0,C751192758,6060089.22,6990428.06,0,0
CASH_IN,22309.34,C905352899,4609397.4,4631706.74,C1792422786,181125.62,158816.27,0,0
CASH_OUT,116163.26,C220515182,0.0,0.0,C541339372,465141.9,581305.16,0,0
CASH_OUT,34775.21,C443880907,0.0,0.0,C868069734,475031.8,509807.02,0,0
TRANSFER,1341141.08,C1415654054,276201.0,0.0,C520710200,20393.95,1361535.03,0,0
CASH_IN,278994.41,C480306962,64880.0,343874.41,C361663108,6000415.43,5721421.02,0,0
CASH_OUT,87208.95,C2090587036,0.0,0.0,C1122446198,131034.95,218243.9,0,0
PAYMENT,7657.05,C1972594348,0.0,0.0,M191959193,0.0,0.0,0,0
CASH_OUT,278738.2,C231168186,168435.0,0.0,C1897328765,0.0,278738.2,0,0
CASH_OUT,226592.46,C278858481,10999.0,0.0,C261335820,0.0,226592.46,0,0
PAYMENT,2791.6,C1120431867,153.0,0.0,M94005746,0.0,0.0,0,0
TRANSFER,1518249.76,C897078378,257707.53,0.0,C1383831706,3968907.89,6098341.04,0,0
CASH_OUT,363182.26,C226253635,0.0,0.0,C2087434352,572118.18,935300.43,0,0
CASH_IN,27271.11,C549922528,728250.61,755521.72,C1102187963,1331553.03,1304281.92,0,0
CASH_OUT,123590.74,C754940693,855.0,0.0,C39520970,0.0,123590.74,0,0
PAYMENT,28777.75,C822420089,0.0,0.0,M48562627,0.0,0.0,0,0
CASH_IN,208077.19,C1923305613,12549.0,220626.19,C1804463693,0.0,0.0,0,0
CASH_IN,118273.35,C500239932,178834.0,297107.35,C310864058,2035182.25,1916908.9,0,0
CASH_OUT,143089.88,C573311971,635.0,0.0,C390044898,0.0,143089.88,0,0
TRANSFER,553975.95,C235861494,252543.0,0.0,C698403538,0.0,553975.95,0,0
PAYMENT,10922.21,C1759153006,0.0,0.0,M268031054,0.0,0.0,0,0
CASH_OUT,89594.19,C436683348,178657.0,89062.81,C1381652325,1098648.79,1188242.98,0,0
CASH_OUT,82398.44,C41763422,0.0,0.0,C1414677653,153046.62,235445.07,0,0
CASH_OUT,157263.63,C1867563550,0.0,0.0,C1696685323,1068031.4,1225295.03,0,0
TRANSFER,1302158.13,C686281775,164.0,0.0,C272339484,1242917.62,2545075.76,0,0
TRANSFER,241914.11,C889457813,0.0,0.0,C1975747661,2327045.76,2568959.86,0,0
CASH_IN,298732.54,C1239507680,7272892.1,7571624.64,C34570322,1611661.06,1312928.52,0,0
CASH_IN,193182.05,C1864199340,21646.0,214828.05,C1704225920,0.0,0.0,0,0
TRANSFER,594249.79,C454641990,0.0,0.0,C2120654454,830641.32,1424891.11,0,0
CASH_OUT,76903.65,C2118982481,10700.0,0.0,C1406374305,7077694.45,7154598.09,0,0
PAYMENT,2477.85,C2006045427,408.0,0.0,M1934677285,0.0,0.0,0,0
CASH_OUT,89994.21,C1153173296,0.0,0.0,C1279045126,991434.74,1081428.95,0,0
CASH_IN,202711.26,C1893479829,163716.0,366427.26,C352280423,453004.47,425370.32,0,0
CASH_OUT,80536.0,C152794091,0.0,0.0,C245944364,401016.46,481552.46,0,0
DEBIT,2478.32,C1840214109,22109.0,19630.68,C431684155,4830.48,7308.8,0,0
CASH_IN,62059.65,C70471467,3505256.83,3567316.48,C1690407305,324412.09,262352.44,0,0
CASH_IN,171897.01,C1273122208,10565299.87,10737196.88,C1465439611,6733690.98,6561793.97,0,0
PAYMENT,31318.36,C905378440,0.0,0.0,M1779395215,0.0,0.0,0,0
TRANSFER,305945.95,C114210642,0.0,0.0,C309505444,445153.09,751099.03,0,0
CASH_IN,53652.22,C2014641337,40949.0,94601.22,C1715798650,0.0,0.0,0,0
TRANSFER,724736.86,C1738605320,155.0,0.0,C580535483,0.0,795556.21,0,0
CASH_IN,90770.3,C1655954846,1276793.54,1367563.85,C1952936824,1672639.22,1581868.92,0,0
PAYMENT,5643.24,C1435026647,0.0,0.0,M1818452844,0.0,0.0,0,0
TRANSFER,507599.94,C1818924257,19985.0,0.0,C477838892,97315.09,604915.03,0,0
PAYMENT,1188.93,C1871929423,304.0,0.0,M464035697,0.0,0.0,0,0
PAYMENT,8330.64,C375002760,32648.42,24317.78,M1250692983,0.0,0.0,0,0
PAYMENT,22029.47,C2030652954,10280.0,0.0,M338242763,0.0,0.0,0,0
CASH_OUT,69364.61,C1952918182,0.0,0.0,C1570376761,7522560.21,7591924.82,0,0
PAYMENT,2780.89,C234076421,6953.0,4172.11,M1297715445,0.0,0.0,0,0
CASH_OUT,92805.18,C1494332322,0.0,0.0,C1456930433,3981470.36,4074275.54,0,0
CASH_IN,186493.38,C533005081,22864359.19,23050852.56,C616749524,2415660.82,2229167.44,0,0
PAYMENT,3203.89,C1567828357,47399.65,44195.76,M807121382,0.0,0.0,0,0
CASH_OUT,39429.27,C1841001169,0.0,0.0,C2008288438,4145727.93,4185157.2,0,0
CASH_OUT,82992.23,C419698732,0.0,0.0,C1168119781,103046.18,186038.41,0,0
PAYMENT,10566.28,C1336717128,0.0,0.0,M1704069511,0.0,0.0,0,0
PAYMENT,13944.36,C406691226,0.0,0.0,M13791759,0.0,0.0,0,0
CASH_OUT,167042.1,C91346190,21662.0,0.0,C1784044090,1220031.88,1387073.98,0,0
CASH_IN,149544.5,C1057315983,7358036.46,7507580.97,C29764313,221367.24,71822.74,0,0
PAYMENT,19358.89,C1811760318,235250.34,215891.45,M533925861,0.0,0.0,0,0
CASH_IN,238715.71,C523798759,39725.0,278440.71,C1806657680,0.0,0.0,0,0
PAYMENT,1402.22,C1972456633,324480.9,323078.69,M643476604,0.0,0.0,0,0
CASH_IN,105035.92,C2121483524,70449.0,175484.92,C602787792,1886058.77,1781022.85,0,0
PAYMENT,4220.92,C239456959,1315.0,0.0,M487446796,0.0,0.0,0,0
CASH_IN,223035.06,C1803096216,15026109.92,15249144.98,C1946779673,751416.59,528381.53,0,0
CASH_OUT,148576.14,C1239064071,20660.0,0.0,C570235847,219799.39,368375.53,0,0
DEBIT,3804.91,C1887902355,80404.15,76599.24,C1958332041,5915970.41,5919775.32,0,0
CASH_OUT,503124.97,C1959777267,95384.16,0.0,C533525559,2090461.25,2593586.21,0,0
CASH_OUT,104767.89,C421070482,206551.0,101783.11,C270086922,145519.41,250287.3,0,0
PAYMENT,1652.82,C1729132665,45069.0,43416.18,M56204055,0.0,0.0,0,0
CASH_IN,64684.86,C1514432886,6030300.37,6094985.23,C914306404,1864937.22,1800252.37,0,0
TRANSFER,2221642.36,C1386349165,0.0,0.0,C1558978601,2503658.2,4725300.56,0,0
CASH_IN,165404.66,C52766237,16731.0,182135.66,C2099288845,66468.13,0.0,0,0
CASH_IN,104335.93,C1671475699,16822906.0,16927241.93,C1534027199,3960626.36,3856290.44,0,0
CASH_OUT,83156.96,C918417774,47.0,0.0,C1230758993,1617807.28,1700964.24,0,0
PAYMENT,11007.5,C690701736,152953.45,141945.95,M1833394431,0.0,0.0,0,0
PAYMENT,2803.48,C982634662,171128.0,168324.52,M1769963080,0.0,0.0,0,0
PAYMENT,60403.94,C878222539,13778.79,0.0,M819543825,0.0,0.0,0,0
CASH_OUT,145513.9,C764391633,56028.0,0.0,C1694394149,3821363.73,3966877.63,0,0
CASH_OUT,30927.51,C111322053,0.0,0.0,C729165375,667023.33,697950.84,0,0
CASH_OUT,1447.33,C1746853570,0.0,0.0,C987452841,43320.74,44768.06,0,0
PAYMENT,34703.69,C1476942159,185388.0,150684.31,M506457450,0.0,0.0,0,0
CASH_OUT,156097.61,C240800031,0.0,0.0,C1685955571,1504500.98,1660598.59,0,0
PAYMENT,7931.86,C1271574094,105656.0,97724.14,M2122178770,0.0,0.0,0,0
CASH_OUT,130945.59,C1583988998,16759.0,0.0,C1551193036,0.0,130945.59,0,0
CASH_OUT,15914.65,C425088420,37396.0,21481.35,C227539326,3067.16,18981.8,0,0
TRANSFER,448428.19,C420539299,0.0,0.0,C1405434325,7693690.82,8142119.01,0,0
CASH_OUT,329738.77,C2117663479,10994.0,0.0,C432427017,3286140.68,3615879.45,0,0
CASH_OUT,11269.83,C481744464,0.0,0.0,C2017989907,89438.32,100708.15,0,0
CASH_OUT,43397.44,C1733675510,0.0,0.0,C1062840793,437754.16,481151.6,0,0
CASH_IN,49665.89,C576253868,6108.0,55773.89,C2035931630,2724390.32,2674724.43,0,0
PAYMENT,1647.98,C781411478,0.0,0.0,M1493498092,0.0,0.0,0,0
CASH_IN,319379.15,C758799320,58380.0,377759.15,C1673990384,0.0,0.0,0,0
CASH_OUT,134041.3,C1470943974,0.0,0.0,C542759335,268840.24,402881.54,0,0
PAYMENT,9138.66,C58220462,29180.35,20041.69,M80164247,0.0,0.0,0,0
PAYMENT,26364.69,C614297187,0.0,0.0,M1736215406,0.0,0.0,0,0
CASH_IN,42545.76,C155082444,1823452.6,1865998.36,C63809861,250316.9,207771.14,0,0
PAYMENT,1324.93,C1591704936,0.0,0.0,M104927043,0.0,0.0,0,0
CASH_IN,217061.17,C767100280,3201133.68,3418194.84,C1886556817,1094291.94,877230.78,0,0
PAYMENT,48030.63,C2084656601,50010.91,1980.28,M2053297143,0.0,0.0,0,0
PAYMENT,10671.44,C1742205902,11321.0,649.56,M1696452596,0.0,0.0,0,0
PAYMENT,18641.92,C586435209,0.0,0.0,M763858727,0.0,0.0,0,0
PAYMENT,15365.55,C1946102438,109693.77,94328.23,M329952980,0.0,0.0,0,0
PAYMENT,21584.41,C920624030,16607.0,0.0,M1951724103,0.0,0.0,0,0
PAYMENT,7808.73,C104786966,0.0,0.0,M530320352,0.0,0.0,0,0
PAYMENT,10674.36,C1991738746,0.0,0.0,M593361683,0.0,0.0,0,0
CASH_OUT,66503.8,C1428235534,16963.0,0.0,C249712069,113198.3,179702.1,0,0
PAYMENT,7459.83,C640475217,3759.0,0.0,M1367079074,0.0,0.0,0,0
CASH_IN,35796.55,C1522125783,1311130.26,1346926.81,C1453040813,839558.72,803762.17,0,0
PAYMENT,5263.48,C1637432306,11.0,0.0,M1171632939,0.0,0.0,0,0
CASH_IN,179824.28,C106248900,423.0,180247.28,C401814867,1306388.69,1126564.41,0,0
PAYMENT,6398.94,C553909016,289456.27,283057.34,M85113660,0.0,0.0,0,0
CASH_OUT,40383.39,C2071254721,198230.0,157846.61,C1891452836,0.0,40383.39,0,0
CASH_OUT,65453.17,C224687552,531.0,0.0,C64848769,0.0,65453.17,0,0
PAYMENT,6376.1,C870892674,0.0,0.0,M1538352988,0.0,0.0,0,0
CASH_OUT,22865.28,C380867231,10662.0,0.0,C31709845,8344.29,31209.57,0,0
CASH_OUT,188365.17,C426830019,0.0,0.0,C79826872,286017.03,474382.2,0,0
PAYMENT,5182.97,C974817574,2058.0,0.0,M1482903440,0.0,0.0,0,0
PAYMENT,12397.77,C14944861,52198.39,39800.62,M312718320,0.0,0.0,0,0
CASH_IN,33872.57,C1089355132,148618.0,182490.57,C1077188653,0.0,0.0,0,0
CASH_IN,10681.92,C1011223384,4251.0,14932.92,C527681798,0.0,0.0,0,0
CASH_IN,304856.24,C1736965363,3156733.63,3461589.87,C422503813,770190.38,465334.14,0,0
CASH_OUT,178447.82,C278238823,120165.0,0.0,C1892101612,148330.82,505747.58,0,0
CASH_IN,142214.92,C2092623923,18130.0,160344.92,C1111025855,0.0,0.0,0,0
CASH_OUT,303108.05,C288541579,0.0,0.0,C292255799,1286205.54,1589313.59,0,0
CASH_OUT,74898.32,C893579654,638.0,0.0,C870108724,929076.26,1003974.57,0,0
TRANSFER,495627.16,C223669587,96992.0,0.0,C256336547,1475590.98,1971218.14,0,0
TRANSFER,4845498.81,C143001145,7537.0,0.0,C28875340,3055289.04,7900787.84,0,0
TRANSFER,242350.22,C1487680193,159.0,0.0,C1779348438,4526177.67,4768527.89,0,0
PAYMENT,19325.03,C991092376,0.0,0.0,M1356012996,0.0,0.0,0,0
PAYMENT,7479.85,C1973588702,116481.0,109001.15,M561905341,0.0,0.0,0,0
PAYMENT,17543.62,C1137230349,41439.22,23895.61,M1990283546,0.0,0.0,0,0
CASH_OUT,27187.91,C2016771398,39623.0,12435.09,C951258658,0.0,27187.91,0,0
CASH_IN,116200.65,C1574492322,2519319.8,2635520.45,C429533322,3128440.45,3012239.8,0,0
PAYMENT,4980.08,C1885072333,240401.57,235421.49,M755090640,0.0,0.0,0,0
PAYMENT,4614.53,C616410750,15847.0,11232.47,M1408569564,0.0,0.0,0,0
CASH_OUT,63694.04,C449940989,0.0,0.0,C254092120,1166554.69,1230248.74,0,0
CASH_OUT,101659.3,C331809058,21314.0,0.0,C1537651261,0.0,101659.3,0,0
CASH_IN,135875.49,C891247546,20449.0,156324.49,C79180569,1378232.68,1242357.2,0,0
TRANSFER,662727.21,C482053048,24403.0,0.0,C131252801,53321.34,716048.56,0,0
CASH_IN,251469.26,C1542563694,3233619.18,3485088.44,C610507909,1677923.95,1426454.69,0,0
CASH_OUT,22434.23,C1908560943,0.0,0.0,C860907433,2732633.87,2755068.1,0,0
CASH_IN,440030.35,C1638913001,10154079.54,10594109.88,C867873747,31775560.62,31335530.27,0,0
CASH_IN,290415.47,C1215605378,14665.0,305080.47,C1286517831,0.0,0.0,0,0
DEBIT,10179.78,C1686856419,55448.0,45268.22,C1371150792,607706.63,617886.41,0,0
CASH_OUT,116185.06,C58164670,1521.0,0.0,C82311106,29294.3,145479.36,0,0
CASH_OUT,49846.68,C1075676036,0.0,0.0,C1410204448,1283653.87,1333500.55,0,0
CASH_OUT,285025.54,C470888137,0.0,0.0,C1318491599,1734555.43,2019580.97,0,0
CASH_IN,304562.43,C1844873456,226.0,304788.43,C821017838,0.0,65545.78,0,0
TRANSFER,1522754.21,C800638509,0.0,0.0,C2127642184,6395829.3,7918583.51,0,0
PAYMENT,11734.47,C167729199,25199.95,13465.48,M11234901,0.0,0.0,0,0
CASH_IN,160796.48,C28843478,41139.0,201935.48,C1376145880,3251598.98,3090802.5,0,0
CASH_OUT,89958.38,C454831671,21386.0,0.0,C704028888,0.0,89958.38,0,0
CASH_IN,66265.9,C164939448,155.0,66420.9,C1078419535,138294.7,72028.8,0,0
CASH_IN,103456.67,C499060790,0.0,103456.67,C584349344,3168623.78,3065167.1,0,0
CASH_IN,120449.31,C1131136876,866167.88,986617.19,C403598104,3864156.53,3743707.22,0,0
PAYMENT,13608.47,C2048641467,8151.0,0.0,M902554931,0.0,0.0,0,0
TRANSFER,59951.21,C1691933525,0.0,0.0,C1280600473,1218329.63,1278280.84,0,0
CASH_IN,108445.4,C2063622417,10421042.66,10529488.06,C968434226,142851.54,34406.14,0,0
PAYMENT,3917.36,C895228911,0.0,0.0,M1682206196,0.0,0.0,0,0
CASH_OUT,109709.92,C964731153,32919.0,0.0,C1184057472,775676.47,885386.39,0,0
CASH_IN,35.1,C163300231,10106.0,10141.1,C1065375829,5253.42,5218.32,0,0
PAYMENT,3594.66,C1666206813,0.0,0.0,M1702799114,0.0,0.0,0,0
PAYMENT,8296.66,C1705595592,11825.0,3528.34,M1441259841,0.0,0.0,0,0
PAYMENT,10872.36,C2044907911,152110.0,141237.64,M1607427905,0.0,0.0,0,0
TRANSFER,609055.93,C887826448,1780.0,0.0,C121368801,0.0,306639.64,0,0
CASH_IN,36558.29,C143404214,1373.0,37931.29,C226000036,7262298.87,7225740.57,0,0
PAYMENT,2845.76,C2126714290,16482.73,13636.96,M454150302,0.0,0.0,0,0
PAYMENT,15540.43,C348548516,5447.1,0.0,M897171642,0.0,0.0,0,0
CASH_OUT,124040.34,C482970977,147828.0,23787.66,C35603336,0.0,124040.34,0,0
PAYMENT,20576.8,C1614450378,11069.0,0.0,M2139568842,0.0,0.0,0,0
PAYMENT,5820.29,C1522609755,122.0,0.0,M177602639,0.0,0.0,0,0
CASH_OUT,273242.86,C1469353474,3556.0,0.0,C822016990,301703.57,574946.42,0,0
PAYMENT,23610.04,C1127905356,113576.71,89966.67,M550550420,0.0,0.0,0,0
CASH_IN,28223.31,C971381077,6466924.49,6495147.8,C140139993,240283.91,212060.6,0,0
PAYMENT,23.81,C369712807,237589.0,237565.19,M1729600743,0.0,0.0,0,0
PAYMENT,8540.75,C87520141,281166.22,272625.46,M359476825,0.0,0.0,0,0
PAYMENT,1894.93,C596665555,857.0,0.0,M1300198048,0.0,0.0,0,0
PAYMENT,12871.53,C1972666027,0.0,0.0,M2100204084,0.0,0.0,0,0
CASH_IN,24287.72,C1613047726,191743.0,216030.72,C721292853,240472.21,216184.49,0,0
CASH_IN,287610.38,C1833441242,9443717.34,9731327.73,C1294325283,357323.56,69713.18,0,0
CASH_IN,216205.74,C1623387090,388099.71,604305.44,C652677734,9583042.49,9366836.75,0,0
CASH_IN,239005.67,C640703366,450901.0,689906.67,C484910305,0.0,0.0,0,0
PAYMENT,1114.58,C1472272219,202055.85,200941.27,M1062127394,0.0,0.0,0,0
CASH_OUT,203817.51,C76569413,0.0,0.0,C1582571377,387917.48,591734.99,0,0
CASH_OUT,226588.8,C145170881,0.0,0.0,C136107964,679871.28,906460.08,0,0
TRANSFER,260378.64,C1240906007,34260.0,0.0,C1059074679,2262750.99,2523129.63,0,0
CASH_OUT,180163.39,C298302273,0.0,0.0,C1767382449,706511.49,886674.88,0,0
PAYMENT,1405.06,C541839209,0.0,0.0,M1407572794,0.0,0.0,0,0
PAYMENT,5606.55,C1318244732,0.0,0.0,M857458206,0.0,0.0,0,0
CASH_IN,32422.71,C1612574463,4293087.94,4325510.66,C72682589,299482.93,267060.21,0,0
PAYMENT,40338.19,C562685867,0.0,0.0,M1536389437,0.0,0.0,0,0
CASH_IN,160406.07,C822966348,8189777.02,8350183.09,C2126536847,2968031.51,2807625.43,0,0
CASH_IN,314547.24,C1448166025,13856672.68,14171219.91,C243337420,1482367.65,1167820.42,0,0
CASH_IN,323427.04,C757779400,10099908.56,10423335.6,C574653618,1302527.63,979100.59,0,0
TRANSFER,593901.06,C1005189741,57255.0,0.0,C1750350389,68409.22,975143.98,0,0
CASH_OUT,207055.51,C900932722,42724.0,0.0,C1458165183,51758.91,352546.55,0,0
CASH_OUT,36167.4,C1864384439,22310.0,0.0,C488749815,0.0,36167.4,0,0
PAYMENT,7903.03,C738994823,21312.0,13408.97,M1091765320,0.0,0.0,0,0
TRANSFER,274035.57,C1550134481,0.0,0.0,C1578539085,2242329.79,2516365.36,0,0
PAYMENT,28693.18,C746067131,0.0,0.0,M1089817642,0.0,0.0,0,0
CASH_OUT,243775.18,C1447737386,948.0,0.0,C1580898291,1147038.14,1390813.31,0,0
PAYMENT,23102.48,C180271576,0.0,0.0,M683711121,0.0,0.0,0,0
CASH_IN,170053.35,C1045543526,134.0,170187.35,C1596085849,1216338.56,1046285.22,0,0
PAYMENT,15010.61,C111288029,0.0,0.0,M117521898,0.0,0.0,0,0
CASH_OUT,505153.48,C1263401849,453.0,0.0,C1796674331,3446713.85,3951867.34,0,0
PAYMENT,12287.76,C1593037779,0.0,0.0,M21374984,0.0,0.0,0,0
PAYMENT,15170.86,C788496317,0.0,0.0,M442033677,0.0,0.0,0,0
CASH_IN,331087.35,C1641498603,7138.0,338225.35,C1695516002,0.0,0.0,0,0
CASH_OUT,133725.81,C1350834224,0.0,0.0,C2040562935,241849.42,375575.23,0,0
CASH_OUT,286648.37,C1777746312,40750.0,0.0,C1144613499,291349.51,577997.88,0,0
PAYMENT,3969.04,C2117489723,235092.7,231123.66,M452605120,0.0,0.0,0,0
TRANSFER,689803.96,C1203679565,0.0,0.0,C686652833,3513786.64,4203590.6,0,0
CASH_IN,631901.15,C21368372,5382691.32,6014592.47,C273192837,12917156.29,12285255.14,0,0
CASH_OUT,227416.72,C2068934243,120830.0,0.0,C468246757,0.0,227416.72,0,0
CASH_OUT,287544.82,C677440357,0.0,0.0,C726804082,4576495.98,4864040.8,0,0
PAYMENT,13541.23,C171112530,107378.0,93836.77,M1057841498,0.0,0.0,0,0
CASH_OUT,38001.88,C800480586,0.0,0.0,C277479643,1182765.86,1220767.75,0,0
CASH_OUT,170329.06,C1647899215,624967.0,454637.94,C70893794,72826.68,243155.74,0,0
PAYMENT,881.33,C1855765203,0.0,0.0,M820914112,0.0,0.0,0,0
PAYMENT,80278.09,C737360533,80834.0,555.91,M485769873,0.0,0.0,0,0
PAYMENT,7873.13,C1879409450,21485.0,13611.87,M435347231,0.0,0.0,0,0
TRANSFER,349636.21,C1395613553,2780.23,0.0,C450364203,483625.24,833261.45,0,0
CASH_IN,248501.89,C1791559722,7837839.49,8086341.38,C1661301602,4922901.74,4674399.85,0,0
CASH_OUT,68017.03,C243640396,11729.0,0.0,C686124828,0.0,68017.03,0,0
PAYMENT,5628.58,C159487221,134018.38,128389.8,M815928853,0.0,0.0,0,0
